SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Criado Mudo,"Hoje em meu quarto sombrio. Tô com a luz apagada, nossa foto virada. E o criado mudo, tão mudo. E o papel de parede do meu celular. Teu sorriso me vendo chorar. Inseguro não posso ligar. Pois você tá comigo e quer me desprezar. Quando abrir esse áudio sei que vai se assustar. Ouça agora o que eu falo. Tô morrendo de medo, já não é mais meu segredo. Eu te amo demais, volta logo pra casa. Impossível viver, meu amor, sem você. Vejo a noite passar não consigo dormir. Vim aqui te buscar eu não vou desistir. Saudade tá doendo e a gente tá sofrendo. Se a luz que veio é pra ficar. Não deixe a chama se apagar. É só a gente se entender. O nosso amor é lindo. Meu coração é o seu lugar. Ainda brilha o seu olhar. A nossa história não tem fim. O nosso amor é lindo",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Tudo de Mim,"Você não me explicou. Que era sem cobrança, eu não sou criança. Não ouvi você dizer. Que ia me deixar assim, cheio de esperança. Eu quis fazer amor e você transa e nada mais. Depois do desejo quero um beijo, e você tanto faz. Sei que pode até dizer. Bem na minha cara, que eu não sou o cara. Cedo ou tarde vai saber. Que o amor é raro, mas o preço é caro. E vai lembrar do beijo e do amor que eu dediquei. E ver que a vida não é só desejo. E como tinha amor no nosso beijo. Olha, vem comigo e pronto. Eu não tô brincando. Eu tô dando tudo de mim, tudo de mim. Olha, vem comigo e pronto. Eu não tô brincando. Eu tô dando tudo de mim, tudo de mim. Ê laiá lalaiá.... Olha, vem comigo e pronto. Eu não tô brincando. Eu tô dando tudo de mim, tudo de mim. Olha, vem comigo e pronto",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Lugar Comum,"Lala, lala, lalá. Lala, lalá. Que coincidência te encontrar. Mas que prazer em te rever. Diz como é que você vai. Que tal se sentar. Lembra da gente nesse bar. Sempre perguntam por você. Traga mais dois pra refrescar. Pra comemorar. Eu soube que casou. Eu não quis me envolver. Ainda moro lá, vai lá pra me ver, me ver. Tudo está no lugar. Do jeito que você deixou. Ainda assisto o seu canal. Ainda sofro desse amor. Tudo está no lugar. Guardei as coisas que esqueceu. Mantive o lado de dormir. Aquele armário ainda é seu. Pra quando quiser voltar. Lala, lala, lalá. Que é pra não estranhar. Que é pra não te assustar. Pra quando quiser voltar",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Final De Tarde,"Eu não tô legal, essa noite quase não dormi. Tá custando pra ficha cair. Que você não vai voltar pra mim. Luto pra esquecer, mas é impossível não pensar. Toda hora pego o celular, na esperança de nem sei o que. Tento disfarçar me engano e vou tentando acreditar. Meu semblante não esconde, o olhar fica distante. Perco a fome chego até ouvir tua voz. Na cabeça passa um filme sobre nós. A garganta da um nó. Dá vontade de gritar. Te implorando pra voltar. Num final de tarde, tudo se mistura. A saudade invade, chama por você, por você. Mais que uma vontade, chega a ser loucura. O meu corpo arde em chamas por você. Por você. Tento disfarçar me engano e vou tentando acreditar. Meu semblante não esconde, o olhar fica distante. Perco a fome chego até ouvir tua voz. Na cabeça passa um filme sobre nós. A garganta da um nó. Dá vontade de gritar. Te implorando pra voltar. Num final de tarde, tudo se mistura. A saudade invade, chama por você, por você. Mais que uma vontade, chega a ser loucura. O meu corpo arde em chamas por você. Por você. Num final de tarde, tudo se mistura. A saudade invade, chama por você, por você. Mais que uma vontade, chega a ser loucura. O meu corpo arde em chamas por você. Por você",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Pedaços,"Um pedaço de emoção. Fez a gente querer mais. Do amor à sedução. Pelas condições normais. Vem chegando a ilusão. Um pedaço de sofrer. Que destrói a condição. Da gente se conhecer. Quem sou eu, Quem é você,. Dois pedaços de uma dor. A saudade da união. Que não voltou. Não voltou de avião. Muito menos pelo cais. Dividiu nossa paixão. Em pedaços de cristais. Retornamos à razão. Um pedaço que morreu. Quando a gente deu a mão. E nunca se mereceu. Quem sou eu, quem é você,. Dois pedaços sem valor. A saudade da união. Que não vingou. Tudo que a gente quis. Foi vontade que ficou pra trás. O destino é quem me diz. Dois pedaços não se juntam mais",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
À Deriva,"Por quê?. fingiu que ficaria tudo bem. sabendo que não ia me amar. Teu coração já tinha outra pessoa. a qual queria se entregar. E eu tão inocente mergulhei. Em toda imensidão desse teu mar. Acreditei que iria ser seguro navegar,. Mas me perdi,. E fui abrindo espaço pra ilusão. ultrapassei limites sem pensar. E agora o que fazer. com tanto sentimento. que só quer te amar. Foi maldade o que fez. Eu tentei me guiar. No farol do teu olhar. À deriva naveguei. o teu cais não encontrei. Tudo bem vai passar. essa dor vou superar. E o verdadeiro amor. virá me resgatar,. desse mar de ilusões",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Ele Não Desiste de Você,Não importa quem você é. Não importa o que você fez. Jesus conhece o seu interior também. Quantas vezes você caiu. Tentando acertar. Mas a tristeza e o desespero. Te fizeram chorar. Não importa pra onde você foi. Se na escuridão da noite. Ele apaga o seu passado. E não desiste de você. Ele não desiste de você. Ele se importa com você. Ele compreende o seu caminhar. Nunca vi um amor tão grande assim. Ele não desiste de você. Ele se importa com você. Ele compreende o seu caminhar. Nunca vi um amor tão grande assim. Ele não desiste!. Ele não desiste. Ele não desiste. Ele não desiste. Ele não desiste. Ele não desiste. Ele não desiste. Não importa pra onde você foi. Se na escuridão da noite. Ele apaga o seu passado. E não desiste de você,Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Viola Em Bandoleira/Sorriso Aberto,"Andei, andei. Andei, andei. De violão e bandoleira. Com saudade da ribeira. Terra do meu bem querer. Andei, andei por aí à fora. Nem o toque da viola me fez esquecer você. Andei, andei por aí à fora. Nem o toque da viola me fez esquecer você. Será, baianinha linda. Que relembra ainda. Aquele dia de verão. Você que ficou encantada com Copacabana. Vem mantendo acesa a chama. Que incendeia essa paixão. Mas não tem nada não. Pra matar essa saudade. Que me abala o coração. Vou pra festa da ribeira. Com pandeiro e violão. Vou tocar a noite inteira. Pra você essa canção. Volta comigo pro Rio, baiana. (Vem baiana). Vem pra terra do sambão.... (Vem pra terra do sambão). Vem desfrutar com a morena serrana. O pagode batido na palma da mão. Olha volta comigo (vem, vem, vem...). Volta comigo pro Rio, baiana. Volta comigo pro Rio, baiana. (Vem baiana). Vem pra terra do sambão. Vem pra vê como é que é bom. Vem desfrutar com a morena serrana. O pagode batido na palma da mão. O pagode batido na palma da mão. O pagode é batido na palma da mão. O pagode batido na palma da mão. O pagode é batido na palma da mão. . Lá laiá laiá laiá.... laiá laiá laiá.... laiá laiá laiá.... ô ô ô. Lá laiá laiá laiá.... laiá laiá laiá.... laiá laiá laiá.... Lá laiá laiá laiá laiá.... Samba aqui, samba ali, samba lá. Lá laiá laiá laiá laiá.... Lá laiá laiá laiá laiá.... Pois é!. É. Foi ruim a beça. Mas pensei depressa. Numa solução para a depressão. Fui ao violão. Fiz alguns acordes. Mas pela desordem do meu coração. Não foi mole não. Quase que sofri desilusão. Quase que sofri desilusão. Tristeza.... Tristeza foi assim se aproveitando. Pra tentar se aproximar. Ai de mim. Se não fosse o pandeiro, o ganzá e o tamborim. Pra ajudar a marcar, meu tamborim. Pra ajudar a marcar.... Logo, eu com meu sorriso aberto. E o paraíso perto, pra vida melhorar. Malandro desse tipo. Que balança mas não cai. De qualquer jeito vai. Ficar bem mais legal. Pra nivelar a vida em alto astral. Pra nivelar a vida em alto astral. Pra nivelar a vida em alto astral. Lá laiá laiá laiá.... laiá laiá laiá.... laiá laiá laiá.... Lá laiá laiá laiá.... laiá laiá laiá.... laiá laiá laiá.... Lá laiá laiá laiá laiá.... Samba aqui, samba ali, samba lá. Lá laiá laiá laiá laiá.... Lá laiá laiá laiá laiá...",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Vai Por Mim,"Deixa a dor passar. Por enquanto fica aí. Sem me procurar. Melhor não insistir. Me ofendeu demais. Foi falando sem pensar. Eu fui incapaz. Até de argumentar. Acho que um tempo separados. Vai fazer bem pra nós dois, é minha opinião. Vai saber se é esse o plano, e voltaremos. Preparados pra encarar qualquer situação. Um ponto pra razão. Vai por mim quando essa dor passar. É certeza que a saudade vem. Faz assim nada de me ligar. Vai doer eu sei, mas tudo bem. Não quero nada além de ver. Teu sorriso alegre com mais cor. Assumo o risco de te perder. Esse tempo é só pra ver se existe amor. Se existe amor. Se existe amor",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Eterno Amanhecer,A luz vence a escuridão. Uma flor brota do chão. E tudo volta a viver. Vejo amor e emoção. Transbordando o coração. Neste lindo amanhecer. Despertar e caminhar. Só pra ver como é bonito. O amanhecer. Sentir o perfume das rosas. Um brinde ao amor. E tudo que é belo e tem vida se. Faz sem pudor resplandecer é muito bom de se ver. E saiba que é bem mais lindo ver. O alvorecer e sentir toda essa vida. Que está vindo a mão de um. Irmão apertar. E a paz do Senhor exalar. Que lindo é ver tudo isso. Sem ter que sonhar. E ao cair na real. Se arrepender de acordar. Ser feliz é tudo que na vida. A genta almeja. Quem dera que a vida fosse. Sempre assim. Eterno amanhecer sem nunca anoitecer. Que o dia nos cubra de luzes. E a noite de trevas se vá. Que lindo é ver tudo isso. Sem ter que sonhar. E ao cair na real. Se arrepender de acordar. La la ia lai laia. La la ia laia laia laia laia. Laia la la ia la la ia. Que lindo é ver tudo isso. E ter que sonhar e ao cair na real. Se arrepender de acordar,Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Linguagem Dos Olhos,"Quando eu vejo você. A minha boca seca. A mão congela. O sangue ferve. De onde vem tanto poder. E quando você me vê. O teu sorriso brilha. Tudo muda. Me deseja. Como eu desejo você. E quando eu vejo você. A minha voz embarga. A mente voa. Sonho mil loucuras. Para te satisfazer. E quando você me vê. Por pouco não me avança. O clima esquenta. O nosso dialeto. É pra quem sabe entender. A linguagem dos olhos. O corpo sabe decifrar. A linguagem dos olhos. Quem faz o coração falar. Tudo rola sem um toque. Sem trocar uma palavra. É telepatia, é paixão desenfreada",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
Saudade Inocente,"Sou teu xodó. Morena de itapuã. tô com saudade vem me visitar. As ondas desenham teu rosto na areia. A brisa me trás teu perfume no ar. Tamanha saudade inocente que dá. Do cafuné, do sussurro, do sorriso. Da morena tentação. Do remelexo, do chamego, do umbigo. Meu benzinho tô de fogo muito louco de amor. Eu tô que tô. Venha pro lado de cá. Tem sol pra te aquecer. Assim eu vou te amar. Morena meu bem querer",Pixote,167,8.8,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Trip-Hop; K-Pop/K-Rock; Chillout; Clássico; Blues; Samba Enredo; Black Music; MPB; Reggae
Cedo Pra Te Esquecer,"Assim desse jeito a gente não chega a lugar nenhum. Se olhando, buscando os defeitos. Apontando o erro de cada um. A gente se entende, se acende e às vezes sentindo. Amor. Se abraça e esquece a pirraça. Na cama se laça, sente sabor. Eu não queria me deixar. Cedendo sempre a esse amor. Que me aceita e me afasta. E até controla a minha dor. Que às vezes vem sorrindo com notícia que faz me. Convencer. Que é muito cedo pra lhe esquecer. (Refrão). Você me cega nesse amor. Eu não consigo te deixar. Mas mesmo assim valeu me apaixonar. Você me cega nesse amor. Eu não consigo te deixar. Mas mesmo assim valeu me apaixonar (2x)",Pixote,167,8.8,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Trip-Hop; K-Pop/K-Rock; Chillout; Clássico; Blues; Samba Enredo; Black Music; MPB; Reggae
A Dor Desse Pecado,Eu vi uma vida melhor. Longe do teu amor. Confesso me enganei. Eu ando bem pior. Eu vejo a noite amanhecer. E cada dia sem você. É mais dificil meu viver. To me sentindo só. Não me deixe levar. Mas que decepçao. Eu vim me retratar. Pedir o teu perdão. Refrao. Por favor. Esquece que ja te magoei. A dor desse pecado eu paguei. Agora to carente demais. Meu amor. Preciso de você pra sorrir. Preciso de você pra dormir. Está no seu perdão minha paz,Pixote,167,8.8,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Trip-Hop; K-Pop/K-Rock; Chillout; Clássico; Blues; Samba Enredo; Black Music; MPB; Reggae
Love Perfeito,"Eu tenho a Certeza nos teus braços serei bem feliz. Faz um sinal verde pra ganhar de vez meu coração. Olha só depende de você,Pra felicidade acontecer. Deixa a luz do amor a nossa vida iluminar,Pra ficar gostoso e a paixão não se apagar. Juro te amar e dar carinho amor,daquele jeito,direito. Sem pestanejar,sem saciar,sem nenhum preconceito,o Love Perfeito. O tempo é precioso a gente tem que aproveitar. Meu Bem não fica demorando e duvidando,Vê se acredita!Nessa emoção tão bonita,gostosa de viver,tão doce de sonhar!. Meu Bem a muito tempo eu desejo numa boa ter você na minha vida !Só em pensar me excita,eu nasci pra te amar!",Pixote,167,8.8,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Trip-Hop; K-Pop/K-Rock; Chillout; Clássico; Blues; Samba Enredo; Black Music; MPB; Reggae
É de Arrepiar,"Meu amor vou gritar pra todo mundo ouvir,. vou falar pra todo mundo saber,. que o amor da minha vida é você, é você (2x). É de arrepiar,. você agora vai ouvir um coração falar.. O que era segredo vai ser popular,. todo mundo vai saber,. não suporto mais conter a vontade.. Como evitar,. se é tão claro o desejo escrito em nosso olhar,. eu tenho muito medo mais vou arriscar,. só depende de você,. aceitar e acolher o meu pobre coração.. Meu amor vou gritar pra todo mundo ouvir,. vou falar pra todo mundo saber,. que o amor da minha vida é você, é você (2x)",Pixote,167,8.8,Samba,Romântico; Samba; Pagode; Trilha Sonora; Funk; Trip-Hop; K-Pop/K-Rock; Chillout; Clássico; Blues; Samba Enredo; Black Music; MPB; Reggae
